X0             Y0             Theta          X              Y              
65.0000        95.0000        0.1563         69.9957        95.7874        
65.0000        95.0000        0.4709         69.9961        97.5433        
65.0000        95.0000        0.7854         69.9964        99.9961        
65.0000        95.0000        1.0997         67.5450        99.9963        
65.0000        95.0000        1.4140         65.7901        99.9962        
65.0000        95.0000        1.7282         64.2069        99.9960        
65.0000        95.0000        2.0425         62.4515        99.9959        
65.0000        95.0000        2.3568         59.9990        99.9954        
65.0000        95.0000        2.6711         59.9986        97.5437        
65.0000        95.0000        2.9854         59.9983        95.7875        
75.0000        15.0000        3.2980         69.9959        14.2109        
75.0000        15.0000        3.6121         69.9962        12.4548        
75.0000        15.0000        3.9263         69.9965        10.0041        
75.0000        15.0000        4.2406         72.4503        10.0032        
75.0000        15.0000        4.5548         74.2062        10.0030        
75.0000        15.0000        4.8691         75.7897        10.0028        
75.0000        15.0000        5.1834         77.5449        10.0026        
75.0000        15.0000        5.4977         79.9945        10.0025        
75.0000        15.0000        -0.4710        79.9956        12.4559        
75.0000        15.0000        -0.1566        79.9954        14.2114        
75.0000        15.0000        0.1579         79.9949        15.7952        
75.0000        15.0000        0.4723         79.9946        17.5517        
75.0000        15.0000        0.7868         79.9938        20.0075        
75.0000        15.0000        1.1005         77.5454        20.0079        
75.0000        15.0000        1.4143         75.7903        20.0085        
75.0000        15.0000        1.7280         74.2058        20.0091        
75.0000        15.0000        2.0418         72.4488        20.0099        
75.0000        15.0000        2.3555         69.9941        20.0124        
75.0000        15.0000        2.6697         69.9951        17.5543        
75.0000        15.0000        2.9838         69.9955        15.7961        
75.0000        25.0000        3.2971         69.9919        24.2148        
75.0000        25.0000        3.6111         69.9930        22.4595        
75.0000        25.0000        3.9252         69.9940        20.0131        
75.0000        25.0000        4.2397         72.4485        20.0101        
75.0000        25.0000        4.5543         74.2042        20.0093        
75.0000        25.0000        4.8688         75.7872        20.0086        
75.0000        25.0000        5.1833         77.5418        20.0080        
75.0000        25.0000        5.4979         79.9933        20.0077        
75.0000        25.0000        -0.4707        79.9929        22.4597        
75.0000        25.0000        -0.1560        79.9920        24.2148        
75.0000        25.0000        0.1586         79.9912        25.7985        
75.0000        25.0000        0.4733         79.9901        27.5555        
75.0000        25.0000        0.7879         79.9884        30.0099        
75.0000        25.0000        1.1013         77.5432        30.0135        
75.0000        25.0000        1.4148         75.7889        30.0149        
75.0000        25.0000        1.7282         74.2039        30.0166        
75.0000        25.0000        2.0416         72.4458        30.0185        
75.0000        25.0000        2.3550         69.9866        30.0255        
75.0000        25.0000        2.6690         69.9893        27.5614        
75.0000        25.0000        2.9831         69.9908        25.8008        
75.0000        35.0000        3.2959         69.9804        34.2193        
75.0000        35.0000        3.6095         69.9834        32.4650        
75.0000        35.0000        3.9231         69.9866        30.0266        
75.0000        35.0000        4.2381         72.4424        30.0187        
75.0000        35.0000        4.5530         74.1990        30.0167        
75.0000        35.0000        4.8680         75.7820        30.0152        
75.0000        35.0000        5.1830         77.5365        30.0137        
75.0000        35.0000        5.4979         79.9882        30.0130        
75.0000        35.0000        -0.4704        79.9865        32.4644        
75.0000        35.0000        -0.1556        79.9848        34.2181        
75.0000        35.0000        0.1592         79.9833        35.8004        
75.0000        35.0000        0.4741         79.9813        37.5559        
75.0000        35.0000        0.7889         79.9783        40.0134        
75.0000        35.0000        1.1022         77.5399        40.0169        
75.0000        35.0000        1.4154         75.7864        40.0196        
75.0000        35.0000        1.7286         74.2006        40.0228        
75.0000        35.0000        2.0419         72.4394        40.0274        
75.0000        35.0000        2.3551         69.9672        40.0438        
75.0000        35.0000        2.6687         69.9726        37.5720        
75.0000        35.0000        2.9823         69.9771        35.8070        
75.0000        45.0000        3.2956         69.9479        44.2158        
75.0000        45.0000        3.6073         69.9556        42.4649        
75.0000        45.0000        3.9190         69.9652        40.0452        
75.0000        45.0000        4.2346         72.4253        40.0275        
75.0000        45.0000        4.5503         74.1859        40.0230        
75.0000        45.0000        4.8659         75.7705        40.0197        
75.0000        45.0000        5.1815         77.5257        40.0170        
75.0000        45.0000        5.4972         79.9780        40.0157        
75.0000        45.0000        -0.4709        79.9755        42.4668        
75.0000        45.0000        -0.1558        79.9735        44.2187        
75.0000        45.0000        0.1593         79.9715        45.7987        
75.0000        45.0000        0.4744         79.9695        47.5519        
75.0000        45.0000        0.7895         79.9669        50.0069        
75.0000        45.0000        1.1037         77.5263        50.0092        
75.0000        45.0000        1.4179         75.7723        50.0113        
75.0000        45.0000        1.7321         74.1842        50.0140        
75.0000        45.0000        2.0463         72.4161        50.0184        
75.0000        45.0000        2.3605         69.9149        50.0419        
75.0000        45.0000        2.6722         69.9297        47.5719        
75.0000        45.0000        2.9839         69.9397        45.8048        
75.0000        55.0000        3.2962         69.9053        54.2059        
75.0000        55.0000        3.6054         69.9074        52.4524        
75.0000        55.0000        3.9147         69.9157        50.0413        
75.0000        55.0000        4.2308         72.3966        50.0186        
75.0000        55.0000        4.5469         74.1674        50.0141        
75.0000        55.0000        4.8631         75.7573        50.0115        
75.0000        55.0000        5.1792         77.5149        50.0095        
75.0000        55.0000        5.4953         79.9665        50.0084        
75.0000        55.0000        -0.4727        79.9657        52.4605        
75.0000        55.0000        -0.1576        79.9653        54.2110        
75.0000        55.0000        0.1576         79.9653        55.7890        
75.0000        55.0000        0.4727         79.9657        57.5395        
75.0000        55.0000        0.7879         79.9669        59.9908        
75.0000        55.0000        1.1040         77.5149        59.9905        
75.0000        55.0000        1.4201         75.7573        59.9885        
75.0000        55.0000        1.7363         74.1674        59.9859        
75.0000        55.0000        2.0524         72.3966        59.9814        
75.0000        55.0000        2.3685         69.9167        59.9597        
75.0000        55.0000        2.6777         69.9074        57.5476        
75.0000        55.0000        2.9870         69.9051        55.7941        
75.0000        65.0000        3.2993         69.9397        64.1952        
75.0000        65.0000        3.6110         69.9297        62.4281        
75.0000        65.0000        3.9227         69.9150        59.9582        
75.0000        65.0000        4.2369         72.4161        59.9816        
75.0000        65.0000        4.5511         74.1842        59.9860        
75.0000        65.0000        4.8653         75.7723        59.9887        
75.0000        65.0000        5.1795         77.5263        59.9908        
75.0000        65.0000        5.4937         79.9664        59.9917        
75.0000        65.0000        -0.4744        79.9695        62.4481        
75.0000        65.0000        -0.1593        79.9715        64.2013        
75.0000        65.0000        0.1558         79.9735        65.7813        
75.0000        65.0000        0.4709         79.9755        67.5332        
75.0000        65.0000        0.7860         79.9783        69.9837        
75.0000        65.0000        1.1017         77.5257        69.9830        
75.0000        65.0000        1.4173         75.7705        69.9803        
75.0000        65.0000        1.7329         74.1859        69.9770        
75.0000        65.0000        2.0486         72.4253        69.9725        
75.0000        65.0000        2.3642         69.9676        69.9563        
75.0000        65.0000        2.6759         69.9556        67.5351        
75.0000        65.0000        2.9876         69.9479        65.7841        
75.0000        75.0000        3.3009         69.9771        74.1930        
75.0000        75.0000        3.6145         69.9726        72.4279        
75.0000        75.0000        3.9281         69.9672        69.9562        
75.0000        75.0000        4.2413         72.4392        69.9725        
75.0000        75.0000        4.5545         74.2001        69.9772        
75.0000        75.0000        4.8677         75.7857        69.9804        
75.0000        75.0000        5.1808         77.5387        69.9830        
75.0000        75.0000        5.4940         79.9783        69.9840        
75.0000        75.0000        -0.4743        79.9813        72.4428        
75.0000        75.0000        -0.1594        79.9833        74.1989        
75.0000        75.0000        0.1555         79.9849        75.7814        
75.0000        75.0000        0.4704         79.9865        77.5353        
75.0000        75.0000        0.7853         79.9883        79.9866        
75.0000        75.0000        1.1002         77.5365        79.9863        
75.0000        75.0000        1.4152         75.7820        79.9848        
75.0000        75.0000        1.7302         74.1990        79.9833        
75.0000        75.0000        2.0451         72.4424        79.9813        
75.0000        75.0000        2.3601         69.9872        79.9748        
75.0000        75.0000        2.6737         69.9834        77.5350        
75.0000        75.0000        2.9873         69.9804        75.7807        
75.0000        85.0000        3.3001         69.9908        84.1992        
75.0000        85.0000        3.6142         69.9893        82.4385        
75.0000        85.0000        3.9282         69.9866        79.9747        
75.0000        85.0000        4.2416         72.4460        79.9814        
75.0000        85.0000        4.5551         74.2044        79.9835        
75.0000        85.0000        4.8685         75.7896        79.9850        
75.0000        85.0000        5.1820         77.5442        79.9865        
75.0000        85.0000        5.4954         79.9874        79.9872        
75.0000        85.0000        -0.4731        79.9901        82.4455        
75.0000        85.0000        -0.1585        79.9912        84.2021        
75.0000        85.0000        0.1561         79.9920        85.7856        
75.0000        85.0000        0.4707         79.9928        87.5405        
75.0000        85.0000        0.7853         79.9938        89.9909        
75.0000        85.0000        1.0998         77.5418        89.9920        
75.0000        85.0000        1.4144         75.7872        89.9914        
75.0000        85.0000        1.7289         74.2042        89.9907        
75.0000        85.0000        2.0435         72.4485        89.9899        
75.0000        85.0000        2.3580         69.9943        89.9876        
75.0000        85.0000        2.6720         69.9930        87.5405        
75.0000        85.0000        2.9861         69.9919        85.7852        
75.0000        95.0000        3.2994         69.9955        94.2039        
75.0000        95.0000        3.6135         69.9951        92.4457        
75.0000        95.0000        3.9276         69.9941        89.9877        
75.0000        95.0000        4.2414         72.4488        89.9901        
75.0000        95.0000        4.5551         74.2058        89.9909        
75.0000        95.0000        4.8689         75.7903        89.9915        
75.0000        95.0000        5.1826         77.5454        89.9921        
75.0000        95.0000        5.4964         79.9937        89.9922        
75.0000        95.0000        -0.4723        79.9946        92.4483        
75.0000        95.0000        -0.1579        79.9949        94.2048        
75.0000        95.0000        0.1566         79.9954        95.7886        
75.0000        95.0000        0.4710         79.9956        97.5441        
75.0000        95.0000        0.7855         79.9960        99.9969        
75.0000        95.0000        1.0998         77.5449        99.9974        
75.0000        95.0000        1.4141         75.7897        99.9972        
75.0000        95.0000        1.7284         74.2061        99.9970        
75.0000        95.0000        2.0426         72.4502        99.9968        
75.0000        95.0000        2.3569         69.9967        99.9962        
75.0000        95.0000        2.6711         69.9962        97.5451        
75.0000        95.0000        2.9852         69.9959        95.7890        
85.0000        15.0000        3.2982         79.9955        14.2097        
85.0000        15.0000        3.6123         79.9958        12.4537        
85.0000        15.0000        3.9264         79.9961        10.0026        
85.0000        15.0000        4.2406         82.4502        10.0022        
85.0000        15.0000        4.5549         84.2063        10.0021        
85.0000        15.0000        4.8692         85.7900        10.0019        
85.0000        15.0000        5.1834         87.5455        10.0017        
85.0000        15.0000        5.4977         89.9954        10.0017        
85.0000        15.0000        -0.4711        89.9968        12.4546        
85.0000        15.0000        -0.1568        89.9965        14.2101        
85.0000        15.0000        0.1576         89.9964        15.7939        
85.0000        15.0000        0.4719         89.9961        17.5500        
85.0000        15.0000        0.7863         89.9957        20.0046        
85.0000        15.0000        1.1002         87.5458        20.0048        
85.0000        15.0000        1.4142         85.7904        20.0051        
85.0000        15.0000        1.7281         84.2060        20.0056        
85.0000        15.0000        2.0421         82.4491        20.0061        
85.0000        15.0000        2.3560         79.9953        20.0076        
85.0000        15.0000        2.6701         79.9947        17.5521        
85.0000        15.0000        2.9841         79.9951        15.7946        
85.0000        25.0000        3.2979         79.9922        24.2108        
85.0000        25.0000        3.6119         79.9930        22.4549        
85.0000        25.0000        3.9258         79.9939        20.0134        
85.0000        25.0000        4.2402         82.4497        20.0062        
85.0000        25.0000        4.5546         84.2055        20.0057        
85.0000        25.0000        4.8690         85.7888        20.0053        
85.0000        25.0000        5.1834         87.5439        20.0049        
85.0000        25.0000        5.4978         89.9949        20.0046        
85.0000        25.0000        -0.4709        89.9952        22.4568        
85.0000        25.0000        -0.1565        89.9947        24.2119        
85.0000        25.0000        0.1579         89.9943        25.7954        
85.0000        25.0000        0.4724         89.9937        27.5515        
85.0000        25.0000        0.7868         89.9929        30.0063        
85.0000        25.0000        1.1006         87.5444        30.0071        
85.0000        25.0000        1.4145         85.7892        30.0078        
85.0000        25.0000        1.7283         84.2043        30.0086        
85.0000        25.0000        2.0422         82.4464        30.0097        
85.0000        25.0000        2.3560         79.9885        30.0131        
85.0000        25.0000        2.6700         79.9902        27.5549        
85.0000        25.0000        2.9840         79.9913        25.7962        
85.0000        35.0000        3.2975         79.9851        34.2120        
85.0000        35.0000        3.6110         79.9866        32.4570        
85.0000        35.0000        3.9246         79.9885        30.0132        
85.0000        35.0000        4.2392         82.4452        30.0099        
85.0000        35.0000        4.5538         84.2019        30.0088        
85.0000        35.0000        4.8685         85.7856        30.0080        
85.0000        35.0000        5.1831         87.5407        30.0072        
85.0000        35.0000        5.4977         89.9925        30.0068        
85.0000        35.0000        -0.4709        89.9920        32.4584        
85.0000        35.0000        -0.1564        89.9914        34.2129        
85.0000        35.0000        0.1581         89.9907        35.7957        
85.0000        35.0000        0.4726         89.9900        37.5513        
85.0000        35.0000        0.7872         89.9889        40.0063        
85.0000        35.0000        1.1011         87.5417        40.0071        
85.0000        35.0000        1.4150         85.7866        40.0080        
85.0000        35.0000        1.7289         84.2012        40.0092        
85.0000        35.0000        2.0428         82.4418        40.0107        
85.0000        35.0000        2.3568         79.9785        40.0158        
85.0000        35.0000        2.6703         79.9815        37.5572        
85.0000        35.0000        2.9839         79.9834        35.7978        
85.0000        45.0000        3.2975         79.9736        44.2102        
85.0000        45.0000        3.6104         79.9756        42.4554        
85.0000        45.0000        3.9233         79.9784        40.0160        
85.0000        45.0000        4.2381         82.4388        40.0108        
85.0000        45.0000        4.5529         84.1973        40.0092        
85.0000        45.0000        4.8677         85.7817        40.0082        
85.0000        45.0000        5.1825         87.5370        40.0072        
85.0000        45.0000        5.4973         89.9887        40.0066        
85.0000        45.0000        -0.4713        89.9879        42.4583        
85.0000        45.0000        -0.1567        89.9873        44.2122        
85.0000        45.0000        0.1579         89.9868        45.7941        
85.0000        45.0000        0.4725         89.9862        47.5486        
85.0000        45.0000        0.7871         89.9855        50.0026        
85.0000        45.0000        1.1014         87.5376        50.0032        
85.0000        45.0000        1.4157         85.7822        50.0036        
85.0000        45.0000        1.7300         84.1964        50.0042        
85.0000        45.0000        2.0443         82.4353        50.0051        
85.0000        45.0000        2.3586         79.9673        50.0082        
85.0000        45.0000        2.6716         79.9696        47.5554        
85.0000        45.0000        2.9845         79.9717        45.7964        
85.0000        55.0000        3.2979         79.9655        54.2067        
85.0000        55.0000        3.6104         79.9659        52.4503        
85.0000        55.0000        3.9229         79.9670        50.0086        
85.0000        55.0000        4.2377         82.4332        50.0053        
85.0000        55.0000        4.5524         84.1940        50.0043        
85.0000        55.0000        4.8672         85.7795        50.0038        
85.0000        55.0000        5.1819         87.5351        50.0033        
85.0000        55.0000        5.4966         89.9852        50.0029        
85.0000        55.0000        -0.4719        89.9852        52.4556        
85.0000        55.0000        -0.1573        89.9851        54.2093        
85.0000        55.0000        0.1573         89.9851        55.7908        
85.0000        55.0000        0.4719         89.9852        57.5445        
85.0000        55.0000        0.7866         89.9855        59.9970        
85.0000        55.0000        1.1013         87.5349        59.9968        
85.0000        55.0000        1.4161         85.7793        59.9962        
85.0000        55.0000        1.7308         84.1938        59.9956        
85.0000        55.0000        2.0456         82.4329        59.9948        
85.0000        55.0000        2.3603         79.9673        59.9917        
85.0000        55.0000        2.6728         79.9659        57.5494        
85.0000        55.0000        2.9854         79.9655        55.7931        
85.0000        65.0000        3.2987         79.9718        64.2035        
85.0000        65.0000        3.6116         79.9696        62.4446        
85.0000        65.0000        3.9245         79.9670        59.9918        
85.0000        65.0000        4.2388         82.4352        59.9949        
85.0000        65.0000        4.5532         84.1963        59.9958        
85.0000        65.0000        4.8675         85.7822        59.9964        
85.0000        65.0000        5.1818         87.5375        59.9968        
85.0000        65.0000        5.4961         89.9847        59.9972        
85.0000        65.0000        -0.4725        89.9862        62.4514        
85.0000        65.0000        -0.1579        89.9868        64.2059        
85.0000        65.0000        0.1567         89.9873        65.7878        
85.0000        65.0000        0.4713         89.9879        67.5417        
85.0000        65.0000        0.7859         89.9889        69.9930        
85.0000        65.0000        1.1007         87.5369        69.9927        
85.0000        65.0000        1.4155         85.7816        69.9918        
85.0000        65.0000        1.7303         84.1971        69.9908        
85.0000        65.0000        2.0451         82.4385        69.9892        
85.0000        65.0000        2.3599         79.9788        69.9843        
85.0000        65.0000        2.6729         79.9756        67.5443        
85.0000        65.0000        2.9858         79.9736        65.7896        
85.0000        75.0000        3.2993         79.9834        74.2022        
85.0000        75.0000        3.6129         79.9815        72.4428        
85.0000        75.0000        3.9264         79.9784        69.9842        
85.0000        75.0000        4.2403         82.4418        69.9894        
85.0000        75.0000        4.5543         84.2012        69.9908        
85.0000        75.0000        4.8682         85.7866        69.9920        
85.0000        75.0000        5.1821         87.5416        69.9929        
85.0000        75.0000        5.4960         89.9889        69.9934        
85.0000        75.0000        -0.4726        89.9900        72.4487        
85.0000        75.0000        -0.1581        89.9907        74.2043        
85.0000        75.0000        0.1564         89.9914        75.7871        
85.0000        75.0000        0.4709         89.9920        77.5416        
85.0000        75.0000        0.7854         89.9929        79.9931        
85.0000        75.0000        1.1001         87.5406        79.9927        
85.0000        75.0000        1.4147         85.7855        79.9920        
85.0000        75.0000        1.7294         84.2018        79.9912        
85.0000        75.0000        2.0440         82.4449        79.9901        
85.0000        75.0000        2.3587         79.9888        79.9870        
85.0000        75.0000        2.6722         79.9866        77.5427        
85.0000        75.0000        2.9858         79.9851        75.7879        
85.0000        85.0000        3.2994         79.9913        84.2030        
85.0000        85.0000        3.6133         79.9903        82.4447        
85.0000        85.0000        3.9271         79.9886        79.9871        
85.0000        85.0000        4.2410         82.4464        79.9903        
85.0000        85.0000        4.5548         84.2043        79.9914        
85.0000        85.0000        4.8687         85.7892        79.9922        
85.0000        85.0000        5.1825         87.5444        79.9929        
85.0000        85.0000        5.4964         89.9928        79.9933        
85.0000        85.0000        -0.4724        89.9937        82.4485        
85.0000        85.0000        -0.1579        89.9943        84.2046        
85.0000        85.0000        0.1565         89.9947        85.7881        
85.0000        85.0000        0.4709         89.9952        87.5432        
85.0000        85.0000        0.7853         89.9956        89.9951        
85.0000        85.0000        1.0998         87.5434        89.9951        
85.0000        85.0000        1.4143         85.7880        89.9947        
85.0000        85.0000        1.7288         84.2043        89.9942        
85.0000        85.0000        2.0433         82.4478        89.9937        
85.0000        85.0000        2.3578         79.9959        89.9924        
85.0000        85.0000        2.6716         79.9930        87.5431        
85.0000        85.0000        2.9855         79.9922        85.7880        
85.0000        95.0000        3.2990         79.9952        94.2057        
85.0000        95.0000        3.6130         79.9947        92.4484        
85.0000        95.0000        3.9271         79.9939        89.9929        
85.0000        95.0000        4.2410         82.4486        89.9938        
85.0000        95.0000        4.5550         84.2057        89.9944        
85.0000        95.0000        4.8690         85.7902        89.9949        
85.0000        95.0000        5.1829         87.5457        89.9953        
85.0000        95.0000        5.4969         89.9954        89.9954        
85.0000        95.0000        -0.4719        89.9961        92.4500        
85.0000        95.0000        -0.1576        89.9964        94.2061        
85.0000        95.0000        0.1568         89.9965        95.7899        
85.0000        95.0000        0.4711         89.9968        97.5454        
85.0000        95.0000        0.7855         89.9970        99.9970        
85.0000        95.0000        1.0998         87.5455        99.9983        
85.0000        95.0000        1.4140         85.7900        99.9981        
85.0000        95.0000        1.7283         84.2063        99.9979        
85.0000        95.0000        2.0426         82.4502        99.9978        
85.0000        95.0000        2.3568         79.9964        99.9975        
85.0000        95.0000        2.6709         79.9957        97.5465        
85.0000        95.0000        2.9849         79.9955        95.7905        
95.0000        15.0000        3.2984         89.9967        14.2091        
95.0000        15.0000        3.6124         89.9969        12.4533        
95.0000        15.0000        3.9265         89.9971        10.0025        
95.0000        15.0000        4.2408         92.4507        10.0015        
95.0000        15.0000        4.5550         94.2068        10.0014        
95.0000        15.0000        4.8693         95.7907        10.0013        
95.0000        15.0000        5.1835         97.5464        10.0012        
95.0000        15.0000        5.4978         99.9986        10.0012        
95.0000        15.0000        -0.4711        99.9988        12.4536        
95.0000        15.0000        -0.1569        99.9987        14.2093        
95.0000        15.0000        0.1574         99.9986        15.7932        
95.0000        15.0000        0.4716         99.9985        17.5493        
95.0000        15.0000        0.7859         99.9985        20.0028        
95.0000        15.0000        1.0999         97.5468        20.0031        
95.0000        15.0000        1.4140         95.7910        20.0033        
95.0000        15.0000        1.7281         94.2066        20.0036        
95.0000        15.0000        2.0421         92.4499        20.0038        
95.0000        15.0000        2.3562         89.9962        20.0046        
95.0000        15.0000        2.6702         89.9963        17.5503        
95.0000        15.0000        2.9843         89.9965        15.7936        
95.0000        25.0000        3.2982         89.9948        24.2099        
95.0000        25.0000        3.6121         89.9953        22.4544        
95.0000        25.0000        3.9261         89.9958        20.0048        
95.0000        25.0000        4.2405         92.4501        20.0039        
95.0000        25.0000        4.5548         94.2062        20.0036        
95.0000        25.0000        4.8692         95.7900        20.0035        
95.0000        25.0000        5.1836         97.5456        20.0033        
95.0000        25.0000        5.4979         99.9980        20.0032        
95.0000        25.0000        -0.4710        99.9983        22.4548        
95.0000        25.0000        -0.1567        99.9981        24.2101        
95.0000        25.0000        0.1575         99.9979        25.7938        
95.0000        25.0000        0.4718         99.9979        27.5499        
95.0000        25.0000        0.7860         99.9976        30.0039        
95.0000        25.0000        1.1001         97.5466        30.0042        
95.0000        25.0000        1.4141         95.7906        30.0045        
95.0000        25.0000        1.7281         94.2059        30.0048        
95.0000        25.0000        2.0422         92.4488        30.0053        
95.0000        25.0000        2.3562         89.9930        30.0068        
95.0000        25.0000        2.6702         89.9939        27.5517        
95.0000        25.0000        2.9842         89.9945        25.7945        
95.0000        35.0000        3.2980         89.9914        34.2099        
95.0000        35.0000        3.6118         89.9921        32.4546        
95.0000        35.0000        3.9256         89.9930        30.0070        
95.0000        35.0000        4.2401         92.4484        30.0055        
95.0000        35.0000        4.5545         94.2048        30.0051        
95.0000        35.0000        4.8689         95.7884        30.0046        
95.0000        35.0000        5.1834         97.5437        30.0044        
95.0000        35.0000        5.4978         99.9918        30.0043        
95.0000        35.0000        -0.4711        99.9973        32.4547        
95.0000        35.0000        -0.1568        99.9971        34.2100        
95.0000        35.0000        0.1575         99.9970        35.7937        
95.0000        35.0000        0.4718         99.9968        37.5497        
95.0000        35.0000        0.7861         99.9966        40.0037        
95.0000        35.0000        1.1002         97.5453        40.0038        
95.0000        35.0000        1.4143         95.7894        40.0040        
95.0000        35.0000        1.7284         94.2045        40.0045        
95.0000        35.0000        2.0425         92.4466        40.0050        
95.0000        35.0000        2.3566         89.9892        40.0065        
95.0000        35.0000        2.6704         89.9902        37.5521        
95.0000        35.0000        2.9842         89.9909        35.7947        
95.0000        45.0000        3.2981         89.9875        44.2092        
95.0000        45.0000        3.6117         89.9881        42.4537        
95.0000        45.0000        3.9252         89.9890        40.0067        
95.0000        45.0000        4.2398         92.4462        40.0051        
95.0000        45.0000        4.5543         94.2036        40.0046        
95.0000        45.0000        4.8688         95.7880        40.0042        
95.0000        45.0000        5.1834         97.5439        40.0040        
95.0000        45.0000        5.4979         99.9952        40.0038        
95.0000        45.0000        -0.4710        99.9964        42.4555        
95.0000        45.0000        -0.1568        99.9961        44.2102        
95.0000        45.0000        0.1575         99.9960        45.7933        
95.0000        45.0000        0.4717         99.9958        47.5486        
95.0000        45.0000        0.7860         99.9958        50.0014        
95.0000        45.0000        1.1003         97.5440        50.0015        
95.0000        45.0000        1.4145         95.7880        50.0016        
95.0000        45.0000        1.7288         94.2030        50.0018        
95.0000        45.0000        2.0431         92.4448        50.0021        
95.0000        45.0000        2.3573         89.9858        50.0028        
95.0000        45.0000        2.6709         89.9864        47.5510        
95.0000        45.0000        2.9845         89.9870        45.7940        
95.0000        55.0000        3.2983         89.9853        54.2076        
95.0000        55.0000        3.6118         89.9854        52.4516        
95.0000        55.0000        3.9252         89.9857        50.0038        
95.0000        55.0000        4.2397         92.4442        50.0022        
95.0000        55.0000        4.5541         94.2024        50.0019        
95.0000        55.0000        4.8686         95.7871        50.0018        
95.0000        55.0000        5.1830         97.5431        50.0017        
95.0000        55.0000        5.4975         99.9950        50.0016        
95.0000        55.0000        -0.4714        99.9957        52.4535        
95.0000        55.0000        -0.1571        99.9957        54.2085        
95.0000        55.0000        0.1571         99.9957        55.7915        
95.0000        55.0000        0.4714         99.9957        57.5465        
95.0000        55.0000        0.7857         99.9958        59.9982        
95.0000        55.0000        1.1001         97.5431        59.9983        
95.0000        55.0000        1.4146         95.7871        59.9982        
95.0000        55.0000        1.7290         94.2024        59.9981        
95.0000        55.0000        2.0435         92.4442        59.9978        
95.0000        55.0000        2.3580         89.9858        59.9971        
95.0000        55.0000        2.6714         89.9854        57.5484        
95.0000        55.0000        2.9849         89.9853        55.7924        
95.0000        65.0000        3.2989         89.9870        64.2048        
95.0000        65.0000        3.6126         89.9863        62.4471        
95.0000        65.0000        3.9262         89.9857        60.0091        
95.0000        65.0000        4.2404         92.4467        59.9980        
95.0000        65.0000        4.5546         94.2042        59.9982        
95.0000        65.0000        4.8688         95.7888        59.9983        
95.0000        65.0000        5.1830         97.5445        59.9985        
95.0000        65.0000        5.4972         99.9953        59.9986        
95.0000        65.0000        -0.4717        99.9958        62.4514        
95.0000        65.0000        -0.1575        99.9960        64.2067        
95.0000        65.0000        0.1568         99.9961        65.7898        
95.0000        65.0000        0.4710         99.9964        67.5445        
95.0000        65.0000        0.7853         99.9966        69.9956        
95.0000        65.0000        1.0998         97.5439        69.9960        
95.0000        65.0000        1.4144         95.7880        69.9958        
95.0000        65.0000        1.7289         94.2036        69.9954        
95.0000        65.0000        2.0434         92.4462        69.9949        
95.0000        65.0000        2.3580         89.9891        69.9934        
95.0000        65.0000        2.6716         89.9882        67.5458        
95.0000        65.0000        2.9853         89.9874        65.7901        
95.0000        75.0000        3.2989         89.9909        74.2053        
95.0000        75.0000        3.6127         89.9902        72.4479        
95.0000        75.0000        3.9265         89.9890        69.9935        
95.0000        75.0000        4.2406         92.4466        69.9950        
95.0000        75.0000        4.5547         94.2045        69.9955        
95.0000        75.0000        4.8688         95.7894        69.9960        
95.0000        75.0000        5.1830         97.5453        69.9962        
95.0000        75.0000        5.4971         99.9961        69.9963        
95.0000        75.0000        -0.4718        99.9968        72.4503        
95.0000        75.0000        -0.1575        99.9970        74.2063        
95.0000        75.0000        0.1568         99.9971        75.7900        
95.0000        75.0000        0.4711         99.9973        77.5453        
95.0000        75.0000        0.7854         99.9976        79.9937        
95.0000        75.0000        1.0998         97.5437        79.9956        
95.0000        75.0000        1.4143         95.7884        79.9954        
95.0000        75.0000        1.7287         94.2048        79.9949        
95.0000        75.0000        2.0431         92.4484        79.9945        
95.0000        75.0000        2.3575         89.9933        79.9933        
95.0000        75.0000        2.6713         89.9921        77.5454        
95.0000        75.0000        2.9851         89.9914        75.7901        
95.0000        85.0000        3.2990         89.9945        84.2055        
95.0000        85.0000        3.6130         89.9939        82.4483        
95.0000        85.0000        3.9270         89.9930        79.9932        
95.0000        85.0000        4.2410         92.4487        79.9947        
95.0000        85.0000        4.5550         94.2059        79.9952        
95.0000        85.0000        4.8691         95.7906        79.9955        
95.0000        85.0000        5.1831         97.5465        79.9957        
95.0000        85.0000        5.4971         99.9975        79.9958        
95.0000        85.0000        -0.4718        99.9978        82.4500        
95.0000        85.0000        -0.1575        99.9981        84.2061        
95.0000        85.0000        0.1567         99.9981        85.7898        
95.0000        85.0000        0.4710         99.9983        87.5452        
95.0000        85.0000        0.7853         99.9984        89.9967        
95.0000        85.0000        1.0996         97.5456        89.9967        
95.0000        85.0000        1.4140         95.7900        89.9965        
95.0000        85.0000        1.7283         94.2062        89.9964        
95.0000        85.0000        2.0427         92.4501        89.9961        
95.0000        85.0000        2.3571         89.9962        89.9953        
95.0000        85.0000        2.6711         89.9953        87.5456        
95.0000        85.0000        2.9850         89.9948        85.7901        
95.0000        95.0000        3.2989         89.9965        94.2064        
95.0000        95.0000        3.6129         89.9963        92.4497        
95.0000        95.0000        3.9270         89.9958        89.9956        
95.0000        95.0000        4.2411         92.4500        89.9963        
95.0000        95.0000        4.5551         94.2067        89.9966        
