X0             Y0             Theta          X              Y              
65.0000        95.0000        -0.4718        69.9979        92.4500        
65.0000        95.0000        -0.1575        69.9981        94.2063        
65.0000        95.0000        0.1568         69.9982        95.7902        
65.0000        95.0000        0.4711         69.9984        97.5459        
65.0000        95.0000        0.7854         69.9986        99.9984        
65.0000        95.0000        1.0996         67.5465        99.9984        
65.0000        95.0000        1.4138         65.7912        99.9983        
65.0000        95.0000        1.7280         64.2077        99.9983        
65.0000        95.0000        2.0422         62.4521        99.9983        
65.0000        95.0000        2.3564         59.9997        99.9982        
65.0000        95.0000        2.6706         59.9995        97.5461        
65.0000        95.0000        2.9849         59.9993        95.7902        
75.0000        15.0000        3.2984         69.9984        14.2091        
75.0000        15.0000        3.6126         69.9986        12.4533        
75.0000        15.0000        3.9267         69.9986        10.0018        
75.0000        15.0000        4.2409         72.4516        10.0013        
75.0000        15.0000        4.5551         74.2074        10.0013        
75.0000        15.0000        4.8693         75.7910        10.0012        
75.0000        15.0000        5.1835         77.5465        10.0010        
75.0000        15.0000        5.4977         79.9982        10.0010        
75.0000        15.0000        -0.4712        79.9982        12.4537        
75.0000        15.0000        -0.1569        79.9981        14.2093        
75.0000        15.0000        0.1574         79.9980        15.7932        
75.0000        15.0000        0.4717         79.9978        17.5492        
75.0000        15.0000        0.7859         79.9975        20.0028        
75.0000        15.0000        1.0999         77.5468        20.0031        
75.0000        15.0000        1.4139         75.7913        20.0033        
75.0000        15.0000        1.7279         74.2071        20.0036        
75.0000        15.0000        2.0419         72.4509        20.0040        
75.0000        15.0000        2.3560         69.9980        20.0047        
75.0000        15.0000        2.6701         69.9981        17.5502        
75.0000        15.0000        2.9843         69.9983        15.7935        
75.0000        25.0000        3.2982         69.9967        24.2097        
75.0000        25.0000        3.6123         69.9973        22.4545        
75.0000        25.0000        3.9263         69.9976        20.0052        
75.0000        25.0000        4.2406         72.4510        20.0040        
75.0000        25.0000        4.5549         74.2067        20.0037        
75.0000        25.0000        4.8692         75.7902        20.0035        
75.0000        25.0000        5.1836         77.5456        20.0032        
75.0000        25.0000        5.4979         79.9961        20.0030        
75.0000        25.0000        -0.4710        79.9971        22.4556        
75.0000        25.0000        -0.1566        79.9968        24.2109        
75.0000        25.0000        0.1577         79.9964        25.7945        
75.0000        25.0000        0.4720         79.9960        27.5506        
75.0000        25.0000        0.7864         79.9953        30.0047        
75.0000        25.0000        1.1003         77.5455        30.0053        
75.0000        25.0000        1.4143         75.7899        30.0060        
75.0000        25.0000        1.7283         74.2051        30.0066        
75.0000        25.0000        2.0422         72.4474        30.0073        
75.0000        25.0000        2.3562         69.9985        30.0093        
75.0000        25.0000        2.6702         69.9957        27.5507        
75.0000        25.0000        2.9842         69.9964        25.7939        
75.0000        35.0000        3.2977         69.9919        34.2119        
75.0000        35.0000        3.6116         69.9932        32.4568        
75.0000        35.0000        3.9255         69.9946        30.0100        
75.0000        35.0000        4.2399         72.4486        30.0075        
75.0000        35.0000        4.5544         74.2045        30.0067        
75.0000        35.0000        4.8689         75.7879        30.0061        
75.0000        35.0000        5.1833         77.5430        30.0054        
75.0000        35.0000        5.4978         79.9946        30.0049        
75.0000        35.0000        -0.4710        79.9946        32.4570        
75.0000        35.0000        -0.1565        79.9939        34.2120        
75.0000        35.0000        0.1579         79.9932        35.7953        
75.0000        35.0000        0.4724         79.9925        37.5511        
75.0000        35.0000        0.7868         79.9913        40.0057        
75.0000        35.0000        1.1007         77.5440        40.0066        
75.0000        35.0000        1.4145         75.7891        40.0076        
75.0000        35.0000        1.7283         74.2043        40.0089        
75.0000        35.0000        2.0422         72.4462        40.0106        
75.0000        35.0000        2.3560         69.9859        40.0164        
75.0000        35.0000        2.6699         69.9887        37.5563        
75.0000        35.0000        2.9838         69.9906        35.7972        
75.0000        45.0000        3.2976         69.9787        44.2103        
75.0000        45.0000        3.6107         69.9818        42.4564        
75.0000        45.0000        3.9239         69.9856        40.0173        
75.0000        45.0000        4.2386         72.4419        40.0109        
75.0000        45.0000        4.5534         74.1995        40.0090        
75.0000        45.0000        4.8681         75.7837        40.0077        
75.0000        45.0000        5.1828         77.5393        40.0068        
75.0000        45.0000        5.4976         79.9883        40.0058        
75.0000        45.0000        -0.4711        79.9902        42.4584        
75.0000        45.0000        -0.1566        79.9893        44.2125        
75.0000        45.0000        0.1580         79.9885        45.7946        
75.0000        45.0000        0.4725         79.9878        47.5493        
75.0000        45.0000        0.7870         79.9869        50.0029        
75.0000        45.0000        1.1012         77.5389        50.0035        
75.0000        45.0000        1.4155         75.7836        50.0043        
75.0000        45.0000        1.7297         74.1979        50.0053        
75.0000        45.0000        2.0439         72.4370        50.0068        
75.0000        45.0000        2.3581         69.9673        50.0135        
75.0000        45.0000        2.6713         69.9720        47.5560        
75.0000        45.0000        2.9844         69.9757        45.7962        
75.0000        55.0000        3.2978         69.9626        54.2069        
75.0000        55.0000        3.6100         69.9635        52.4515        
75.0000        55.0000        3.9223         69.9670        50.0139        
75.0000        55.0000        4.2372         72.4311        50.0070        
75.0000        55.0000        4.5521         74.1926        50.0055        
75.0000        55.0000        4.8670         75.7786        50.0045        
75.0000        55.0000        5.1819         77.5350        50.0036        
75.0000        55.0000        5.4968         79.9867        50.0031        
75.0000        55.0000        -0.4718        79.9864        52.4556        
75.0000        55.0000        -0.1573        79.9862        54.2093        
75.0000        55.0000        0.1573         79.9862        55.7907        
75.0000        55.0000        0.4718         79.9864        57.5444        
75.0000        55.0000        0.7864         79.9869        59.9967        
75.0000        55.0000        1.1013         77.5349        59.9963        
75.0000        55.0000        1.4162         75.7786        59.9955        
75.0000        55.0000        1.7311         74.1924        59.9946        
75.0000        55.0000        2.0460         72.4309        59.9931        
75.0000        55.0000        2.3609         69.9670        59.9863        
75.0000        55.0000        2.6732         69.9634        57.5483        
75.0000        55.0000        2.9855         69.9625        55.7929        
75.0000        65.0000        3.2988         69.9757        64.2037        
75.0000        65.0000        3.6119         69.9719        62.4438        
75.0000        65.0000        3.9251         69.9667        59.9861        
75.0000        65.0000        4.2393         72.4371        59.9931        
75.0000        65.0000        4.5535         74.1980        59.9947        
75.0000        65.0000        4.8677         75.7837        59.9957        
75.0000        65.0000        5.1820         77.5389        59.9965        
75.0000        65.0000        5.4962         79.9868        59.9970        
75.0000        65.0000        -0.4725        79.9878        62.4507        
75.0000        65.0000        -0.1580        79.9885        64.2054        
75.0000        65.0000        0.1566         79.9893        65.7875        
75.0000        65.0000        0.4711         79.9902        67.5416        
75.0000        65.0000        0.7856         79.9913        69.9932        
75.0000        65.0000        1.1003         77.5393        69.9932        
75.0000        65.0000        1.4151         75.7837        69.9923        
75.0000        65.0000        1.7298         74.1995        69.9910        
75.0000        65.0000        2.0446         72.4419        69.9891        
75.0000        65.0000        2.3593         69.9858        69.9834        
75.0000        65.0000        2.6725         69.9817        67.5436        
75.0000        65.0000        2.9856         69.9787        65.7896        
75.0000        75.0000        3.2994         69.9905        74.2029        
75.0000        75.0000        3.6133         69.9887        72.4437        
75.0000        75.0000        3.9272         69.9855        69.9834        
75.0000        75.0000        4.2410         72.4462        69.9894        
75.0000        75.0000        4.5549         74.2043        69.9911        
75.0000        75.0000        4.8687         75.7891        69.9924        
75.0000        75.0000        5.1825         77.5440        69.9934        
75.0000        75.0000        5.4963         79.9908        69.9943        
75.0000        75.0000        -0.4724        79.9925        72.4489        
75.0000        75.0000        -0.1579        79.9932        74.2047        
75.0000        75.0000        0.1565         79.9939        75.7880        
75.0000        75.0000        0.4710         79.9946        77.5430        
75.0000        75.0000        0.7854         79.9953        79.9948        
75.0000        75.0000        1.0999         77.5430        79.9946        
75.0000        75.0000        1.4143         75.7879        79.9939        
75.0000        75.0000        1.7288         74.2046        79.9933        
75.0000        75.0000        2.0432         72.4487        79.9926        
75.0000        75.0000        2.3577         69.9947        79.9904        
75.0000        75.0000        2.6716         69.9931        77.5434        
75.0000        75.0000        2.9855         69.9919        75.7882        
75.0000        85.0000        3.2990         69.9964        84.2060        
75.0000        85.0000        3.6130         69.9957        82.4492        
75.0000        85.0000        3.9270         69.9946        80.0024        
75.0000        85.0000        4.2410         72.4474        79.9927        
75.0000        85.0000        4.5549         74.2051        79.9934        
75.0000        85.0000        4.8689         75.7899        79.9940        
75.0000        85.0000        5.1829         77.5455        79.9947        
75.0000        85.0000        5.4968         79.9953        79.9951        
75.0000        85.0000        -0.4720        79.9959        82.4496        
75.0000        85.0000        -0.1577        79.9965        84.2057        
75.0000        85.0000        0.1567         79.9968        85.7894        
75.0000        85.0000        0.4710         79.9970        87.5449        
75.0000        85.0000        0.7854         79.9975        89.9965        
75.0000        85.0000        1.0997         77.5451        89.9968        
75.0000        85.0000        1.4140         75.7899        89.9965        
75.0000        85.0000        1.7283         74.2064        89.9963        
75.0000        85.0000        2.0426         72.4507        89.9960        
75.0000        85.0000        2.3569         69.9978        89.9952        
75.0000        85.0000        2.6709         69.9972        87.5454        
75.0000        85.0000        2.9850         69.9967        85.7902        
75.0000        95.0000        3.2989         69.9983        94.2065        
75.0000        95.0000        3.6131         69.9980        92.4497        
75.0000        95.0000        3.9272         69.9976        89.9954        
75.0000        95.0000        4.2412         72.4509        89.9960        
75.0000        95.0000        4.5552         74.2071        89.9964        
75.0000        95.0000        4.8692         75.7913        89.9967        
75.0000        95.0000        5.1832         77.5468        89.9969        
75.0000        95.0000        5.4972         79.9975        89.9971        
75.0000        95.0000        -0.4717        79.9978        92.4508        
75.0000        95.0000        -0.1574        79.9980        94.2068        
75.0000        95.0000        0.1569         79.9981        95.7907        
75.0000        95.0000        0.4712         79.9982        97.5463        
75.0000        95.0000        0.7854         79.9984        99.9986        
75.0000        95.0000        1.0997         77.5465        99.9990        
75.0000        95.0000        1.4139         75.7910        99.9988        
75.0000        95.0000        1.7281         74.2073        99.9987        
75.0000        95.0000        2.0423         72.4515        99.9986        
75.0000        95.0000        2.3565         69.9988        99.9986        
75.0000        95.0000        2.6706         69.9985        97.5466        
75.0000        95.0000        2.9848         69.9983        95.7908        
85.0000        15.0000        3.2985         79.9983        14.2086        
85.0000        15.0000        3.6126         79.9984        12.4529        
85.0000        15.0000        3.9267         79.9984        10.0011        
85.0000        15.0000        4.2409         82.4515        10.0009        
85.0000        15.0000        4.5551         84.2074        10.0008        
85.0000        15.0000        4.8694         85.7913        10.0007        
85.0000        15.0000        5.1836         87.5469        10.0007        
85.0000        15.0000        5.4978         89.9983        10.0007        
85.0000        15.0000        -0.4712        89.9986        12.4535        
85.0000        15.0000        -0.1569        89.9985        14.2090        
85.0000        15.0000        0.1573         89.9986        15.7927        
85.0000        15.0000        0.4715         89.9984        17.5486        
85.0000        15.0000        0.7857         89.9982        20.0016        
85.0000        15.0000        1.0998         87.5469        20.0019        
85.0000        15.0000        1.4139         85.7912        20.0019        
85.0000        15.0000        1.7280         84.2070        20.0021        
85.0000        15.0000        2.0421         82.4507        20.0024        
85.0000        15.0000        2.3562         79.9981        20.0029        
85.0000        15.0000        2.6703         79.9979        17.5490        
85.0000        15.0000        2.9844         79.9980        15.7928        
85.0000        25.0000        3.2983         79.9969        24.2094        
85.0000        25.0000        3.6124         79.9972        22.4539        
85.0000        25.0000        3.9264         79.9975        20.0044        
85.0000        25.0000        4.2407         82.4507        20.0025        
85.0000        25.0000        4.5550         84.2067        20.0023        
85.0000        25.0000        4.8692         85.7905        20.0022        
85.0000        25.0000        5.1835         87.5460        20.0020        
85.0000        25.0000        5.4978         89.9979        20.0018        
85.0000        25.0000        -0.4711        89.9980        22.4543        
85.0000        25.0000        -0.1568        89.9979        24.2097        
85.0000        25.0000        0.1574         89.9977        25.7934        
85.0000        25.0000        0.4717         89.9975        27.5493        
85.0000        25.0000        0.7860         89.9971        30.0020        
85.0000        25.0000        1.1000         87.5461        30.0028        
85.0000        25.0000        1.4141         85.7907        30.0031        
85.0000        25.0000        1.7281         84.2064        30.0034        
85.0000        25.0000        2.0421         82.4498        30.0038        
85.0000        25.0000        2.3562         79.9954        30.0049        
85.0000        25.0000        2.6702         79.9962        27.5504        
85.0000        25.0000        2.9843         79.9965        25.7938        
85.0000        35.0000        3.2982         79.9939        34.2097        
85.0000        35.0000        3.6121         79.9946        32.4543        
85.0000        35.0000        3.9260         79.9954        30.0057        
85.0000        35.0000        4.2404         82.4494        30.0040        
85.0000        35.0000        4.5547         84.2056        30.0036        
85.0000        35.0000        4.8691         85.7893        30.0032        
85.0000        35.0000        5.1834         87.5448        30.0029        
85.0000        35.0000        5.4978         89.9972        30.0026        
85.0000        35.0000        -0.4711        89.9968        32.4549        
85.0000        35.0000        -0.1568        89.9965        34.2101        
85.0000        35.0000        0.1575         89.9963        35.7937        
85.0000        35.0000        0.4719         89.9959        37.5494        
85.0000        35.0000        0.7862         89.9956        40.0014        
85.0000        35.0000        1.1002         87.5448        40.0027        
85.0000        35.0000        1.4143         85.7896        40.0031        
85.0000        35.0000        1.7283         84.2053        40.0035        
85.0000        35.0000        2.0423         82.4483        40.0042        
85.0000        35.0000        2.3564         79.9923        40.0057        
85.0000        35.0000        2.6703         79.9925        37.5517        
85.0000        35.0000        2.9842         79.9934        35.7944        
85.0000        45.0000        3.2982         79.9894        44.2088        
85.0000        45.0000        3.6119         79.9902        42.4535        
85.0000        45.0000        3.9255         79.9914        40.0065        
85.0000        45.0000        4.2400         82.4472        40.0043        
85.0000        45.0000        4.5544         84.2042        40.0036        
85.0000        45.0000        4.8689         85.7884        40.0032        
85.0000        45.0000        5.1833         87.5443        40.0028        
85.0000        45.0000        5.4978         89.9936        40.0025        
85.0000        45.0000        -0.4711        89.9951        42.4557        
85.0000        45.0000        -0.1568        89.9949        44.2103        
85.0000        45.0000        0.1575         89.9946        45.7932        
85.0000        45.0000        0.4718         89.9945        47.5483        
85.0000        45.0000        0.7861         89.9943        50.0010        
85.0000        45.0000        1.1003         87.5435        50.0012        
85.0000        45.0000        1.4145         85.7880        50.0013        
85.0000        45.0000        1.7288         84.2033        50.0016        
85.0000        45.0000        2.0430         82.4454        50.0019        
85.0000        45.0000        2.3572         79.9872        50.0029        
85.0000        45.0000        2.6709         79.9880        47.5505        
85.0000        45.0000        2.9845         79.9887        45.7936        
85.0000        55.0000        3.2984         79.9864        54.2076        
85.0000        55.0000        3.6119         79.9865        52.4515        
85.0000        55.0000        3.9254         79.9870        50.0033        
85.0000        55.0000        4.2398         82.4448        50.0020        
85.0000        55.0000        4.5542         84.2025        50.0017        
85.0000        55.0000        4.8685         85.7869        50.0014        
85.0000        55.0000        5.1829         87.5425        50.0012        
85.0000        55.0000        5.4973         89.9935        50.0011        
85.0000        55.0000        -0.4715        89.9940        52.4536        
85.0000        55.0000        -0.1572        89.9940        54.2085        
85.0000        55.0000        0.1572         89.9940        55.7915        
85.0000        55.0000        0.4715         89.9940        57.5464        
85.0000        55.0000        0.7859         89.9942        59.9986        
85.0000        55.0000        1.1003         87.5425        59.9988        
85.0000        55.0000        1.4146         85.7869        59.9986        
85.0000        55.0000        1.7290         84.2025        59.9983        
85.0000        55.0000        2.0434         82.4448        59.9980        
85.0000        55.0000        2.3578         79.9871        59.9970        
85.0000        55.0000        2.6713         79.9865        57.5485        
85.0000        55.0000        2.9848         79.9864        55.7924        
85.0000        65.0000        3.2987         79.9888        64.2064        
85.0000        65.0000        3.6123         79.9879        62.4494        
85.0000        65.0000        3.9260         79.9869        59.9971        
85.0000        65.0000        4.2402         82.4455        59.9981        
85.0000        65.0000        4.5544         84.2033        59.9984        
85.0000        65.0000        4.8687         85.7880        59.9987        
85.0000        65.0000        5.1829         87.5435        59.9988        
85.0000        65.0000        5.4971         89.9940        59.9990        
85.0000        65.0000        -0.4718        89.9945        62.4517        
85.0000        65.0000        -0.1575        89.9946        64.2068        
85.0000        65.0000        0.1568         89.9949        65.7897        
85.0000        65.0000        0.4711         89.9951        67.5443        
85.0000        65.0000        0.7854         89.9956        69.9917        
85.0000        65.0000        1.0999         87.5443        69.9972        
85.0000        65.0000        1.4143         85.7884        69.9968        
85.0000        65.0000        1.7288         84.2042        69.9964        
85.0000        65.0000        2.0432         82.4472        69.9957        
85.0000        65.0000        2.3577         79.9916        69.9942        
85.0000        65.0000        2.6713         79.9902        67.5465        
85.0000        65.0000        2.9850         79.9894        65.7911        
85.0000        75.0000        3.2989         79.9934        74.2056        
85.0000        75.0000        3.6129         79.9925        72.4483        
85.0000        75.0000        3.9268         79.9915        69.9973        
85.0000        75.0000        4.2408         82.4483        69.9958        
85.0000        75.0000        4.5549         84.2053        69.9965        
85.0000        75.0000        4.8689         85.7896        69.9969        
85.0000        75.0000        5.1830         87.5448        69.9973        
85.0000        75.0000        5.4970         89.9926        69.9976        
85.0000        75.0000        -0.4719        89.9959        72.4505        
85.0000        75.0000        -0.1575        89.9963        74.2063        
85.0000        75.0000        0.1568         89.9965        75.7899        
85.0000        75.0000        0.4711         89.9968        77.5451        
85.0000        75.0000        0.7854         89.9971        79.9973        
85.0000        75.0000        1.0998         87.5448        79.9971        
85.0000        75.0000        1.4141         85.7893        79.9968        
85.0000        75.0000        1.7285         84.2056        79.9964        
85.0000        75.0000        2.0428         82.4494        79.9960        
85.0000        75.0000        2.3572         79.9957        79.9950        
85.0000        75.0000        2.6711         79.9946        77.5457        
85.0000        75.0000        2.9850         79.9939        75.7903        
85.0000        85.0000        3.2989         79.9965        84.2062        
85.0000        85.0000        3.6130         79.9962        82.4496        
85.0000        85.0000        3.9270         79.9954        79.9953        
85.0000        85.0000        4.2411         82.4498        79.9962        
85.0000        85.0000        4.5551         84.2064        79.9966        
85.0000        85.0000        4.8691         85.7907        79.9969        
85.0000        85.0000        5.1832         87.5461        79.9972        
85.0000        85.0000        5.4972         89.9956        79.9975        
85.0000        85.0000        -0.4717        89.9975        82.4507        
85.0000        85.0000        -0.1574        89.9977        84.2066        
85.0000        85.0000        0.1568         89.9979        85.7904        
85.0000        85.0000        0.4711         89.9981        87.5459        
85.0000        85.0000        0.7854         89.9983        89.9980        
85.0000        85.0000        1.0997         87.5459        89.9981        
85.0000        85.0000        1.4140         85.7904        89.9979        
85.0000        85.0000        1.7282         84.2066        89.9977        
85.0000        85.0000        2.0425         82.4507        89.9975        
85.0000        85.0000        2.3568         79.9981        89.9970        
85.0000        85.0000        2.6708         79.9972        87.5461        
85.0000        85.0000        2.9849         79.9969        85.7906        
85.0000        95.0000        3.2988         79.9982        94.2073        
85.0000        95.0000        3.6129         79.9979        92.4510        
85.0000        95.0000        3.9270         79.9976        89.9985        
85.0000        95.0000        4.2411         82.4507        89.9976        
85.0000        95.0000        4.5552         84.2070        89.9979        
85.0000        95.0000        4.8693         85.7912        89.9981        
85.0000        95.0000        5.1834         87.5469        89.9981        
85.0000        95.0000        5.4974         89.9983        89.9983        
85.0000        95.0000        -0.4715        89.9984        92.4514        
85.0000        95.0000        -0.1573        89.9986        94.2073        
85.0000        95.0000        0.1569         89.9985        95.7910        
85.0000        95.0000        0.4712         89.9986        97.5465        
85.0000        95.0000        0.7854         89.9988        99.9978        
85.0000        95.0000        1.0996         87.5469        99.9993        
85.0000        95.0000        1.4138         85.7913        99.9993        
85.0000        95.0000        1.7280         84.2075        99.9992        
85.0000        95.0000        2.0422         82.4516        99.9992        
85.0000        95.0000        2.3564         79.9988        99.9990        
85.0000        95.0000        2.6705         79.9983        97.5472        
85.0000        95.0000        2.9847         79.9983        95.7914        
95.0000        15.0000        3.2986         89.9988        14.2084        
95.0000        15.0000        3.6127         89.9988        12.4525        
95.0000        15.0000        3.9268         89.9989        10.0013        
95.0000        15.0000        4.2410         92.4520        10.0006        
95.0000        15.0000        4.5552         94.2077        10.0006        
95.0000        15.0000        4.8694         95.7915        10.0005        
95.0000        15.0000        5.1836         97.5472        10.0005        
95.0000        15.0000        5.4978         99.9994        10.0005        
95.0000        15.0000        -0.4712        99.9995        12.4529        
95.0000        15.0000        -0.1570        99.9994        14.2086        
95.0000        15.0000        0.1572         99.9994        15.7924        
95.0000        15.0000        0.4714         99.9994        17.5483        
95.0000        15.0000        0.7856         99.9994        20.0008        
95.0000        15.0000        1.0997         97.5473        20.0011        
95.0000        15.0000        1.4138         95.7916        20.0012        
95.0000        15.0000        1.7279         94.2076        20.0012        
95.0000        15.0000        2.0421         92.4515        20.0014        
95.0000        15.0000        2.3562         89.9985        20.0017        
95.0000        15.0000        2.6703         89.9985        17.5487        
95.0000        15.0000        2.9844         89.9986        15.7925        
95.0000        25.0000        3.2985         89.9980        24.2087        
95.0000        25.0000        3.6126         89.9981        22.4529        
95.0000        25.0000        3.9267         89.9983        20.0032        
95.0000        25.0000        4.2409         92.4518        20.0016        
95.0000        25.0000        4.5552         94.2075        20.0014        
95.0000        25.0000        4.8694         95.7913        20.0014        
95.0000        25.0000        5.1836         97.5468        20.0014        
95.0000        25.0000        5.4978         99.9990        20.0012        
95.0000        25.0000        -0.4712        99.9992        22.4533        
95.0000        25.0000        -0.1570        99.9993        24.2088        
95.0000        25.0000        0.1572         99.9992        25.7926        
95.0000        25.0000        0.4714         99.9992        27.5485        
95.0000        25.0000        0.7856         99.9990        30.0012        
95.0000        25.0000        1.0998         97.5472        30.0015        
95.0000        25.0000        1.4139         95.7914        30.0017        
95.0000        25.0000        1.7280         94.2073        30.0018        
95.0000        25.0000        2.0421         92.4510        30.0020        
95.0000        25.0000        2.3562         89.9981        30.0024        
95.0000        25.0000        2.6703         89.9976        27.5492        
95.0000        25.0000        2.9844         89.9978        25.7929        
95.0000        35.0000        3.2984         89.9967        34.2092        
95.0000        35.0000        3.6124         89.9969        32.4535        
95.0000        35.0000        3.9265         89.9973        30.0027        
95.0000        35.0000        4.2407         92.4509        30.0022        
95.0000        35.0000        4.5550         94.2069        30.0020        
95.0000        35.0000        4.8693         95.7908        30.0019        
95.0000        35.0000        5.1836         97.5465        30.0017        
95.0000        35.0000        5.4979         99.9990        30.0016        
95.0000        35.0000        -0.4711        99.9989        32.4537        
95.0000        35.0000        -0.1569        99.9989        34.2091        
95.0000        35.0000        0.1573         99.9987        35.7928        
95.0000        35.0000        0.4715         99.9986        37.5485        
95.0000        35.0000        0.7857         99.9986        40.0012        
95.0000        35.0000        1.0998         97.5468        40.0014        
95.0000        35.0000        1.4139         95.7913        40.0016        
95.0000        35.0000        1.7280         94.2072        40.0016        
95.0000        35.0000        2.0421         92.4511        40.0018        
95.0000        35.0000        2.3562         90.0015        40.0024        
95.0000        35.0000        2.6702         89.9961        37.5503        
95.0000        35.0000        2.9843         89.9965        35.7936        
95.0000        45.0000        3.2984         89.9950        44.2087        
95.0000        45.0000        3.6123         89.9953        42.4533        
95.0000        45.0000        3.9262         89.9957        40.0054        
95.0000        45.0000        4.2405         92.4495        40.0020        
95.0000        45.0000        4.5549         94.2060        40.0018        
95.0000        45.0000        4.8692         95.7901        40.0016        
95.0000        45.0000        5.1835         97.5459        40.0016        
95.0000        45.0000        5.4978         99.9983        40.0015        
95.0000        45.0000        -0.4712        99.9985        42.4535        
95.0000        45.0000        -0.1570        99.9985        44.2088        
95.0000        45.0000        0.1572         99.9983        45.7923        
95.0000        45.0000        0.4714         99.9983        47.5478        
95.0000        45.0000        0.7856         99.9983        49.9998        
95.0000        45.0000        1.0998         97.5463        50.0006        
95.0000        45.0000        1.4140         95.7904        50.0006        
95.0000        45.0000        1.7282         94.2061        50.0007        
95.0000        45.0000        2.0425         92.4493        50.0008        
95.0000        45.0000        2.3567         89.9946        50.0010        
95.0000        45.0000        2.6706         89.9946        47.5489        
95.0000        45.0000        2.9845         89.9948        45.7928        
95.0000        55.0000        3.2985         89.9942        54.2079        
95.0000        55.0000        3.6124         89.9942        52.4520        
95.0000        55.0000        3.9263         89.9944        50.0013        
95.0000        55.0000        4.2406         92.4492        50.0008        
95.0000        55.0000        4.5549         94.2059        50.0007        
95.0000        55.0000        4.8691         95.7901        50.0007        
95.0000        55.0000        5.1834         97.5459        50.0007        
95.0000        55.0000        5.4977         99.9983        50.0006        
95.0000        55.0000        -0.4713        99.9983        52.4528        
95.0000        55.0000        -0.1571        99.9983        54.2082        
95.0000        55.0000        0.1571         99.9983        55.7917        
95.0000        55.0000        0.4713         99.9983        57.5471        
95.0000        55.0000        0.7855         99.9983        59.9991        
95.0000        55.0000        1.0998         97.5459        59.9993        
95.0000        55.0000        1.4140         95.7901        59.9993        
95.0000        55.0000        1.7283         94.2060        59.9991        
95.0000        55.0000        2.0426         92.4493        59.9991        
95.0000        55.0000        2.3569         89.9944        59.9989        
95.0000        55.0000        2.6708         89.9943        57.5480        
95.0000        55.0000        2.9846         89.9942        55.7922        
95.0000        65.0000        3.2986         89.9948        64.2074        
95.0000        65.0000        3.6126         89.9946        62.4511        
95.0000        65.0000        3.9266         89.9943        59.9997        
95.0000        65.0000        4.2408         92.4495        59.9993        
95.0000        65.0000        4.5550         94.2062        59.9993        
95.0000        65.0000        4.8692         95.7905        59.9994        
95.0000        65.0000        5.1834         97.5464        59.9994        
95.0000        65.0000        5.4976         99.9980        59.9995        
95.0000        65.0000        -0.4714        99.9983        62.4522        
95.0000        65.0000        -0.1572        99.9983        64.2077        
95.0000        65.0000        0.1570         99.9985        65.7913        
95.0000        65.0000        0.4712         99.9986        67.5466        
95.0000        65.0000        0.7854         99.9986        69.9984        
95.0000        65.0000        1.0997         97.5461        69.9985        
95.0000        65.0000        1.4140         95.7905        69.9983        
95.0000        65.0000        1.7282         94.2066        69.9981        
95.0000        65.0000        2.0425         92.4505        69.9979        
95.0000        65.0000        2.3568         89.9966        69.9975        
95.0000        65.0000        2.6707         89.9953        67.5476        
95.0000        65.0000        2.9847         89.9951        65.7918        
95.0000        75.0000        3.2989         89.9965        74.2064        
95.0000        75.0000        3.6129         89.9961        72.4497        
95.0000        75.0000        3.9270         89.9957        69.9996        
95.0000        75.0000        4.2411         92.4511        69.9982        
95.0000        75.0000        4.5552         94.2073        69.9983        
95.0000        75.0000        4.8693         95.7913        69.9984        
95.0000        75.0000        5.1834         97.5470        69.9986        
95.0000        75.0000        5.4975         99.9982        69.9986        
95.0000        75.0000        -0.4715        99.9987        72.4516        
95.0000        75.0000        -0.1573        99.9987        74.2073        
95.0000        75.0000        0.1569         99.9988        75.7910        
95.0000        75.0000        0.4711         99.9989        77.5463        
95.0000        75.0000        0.7853         99.9990        79.9982        
95.0000        75.0000        1.0996         97.5465        79.9983        
95.0000        75.0000        1.4139         95.7908        79.9981        
95.0000        75.0000        1.7282         94.2069        79.9980        
95.0000        75.0000        2.0424         92.4509        79.9978        
95.0000        75.0000        2.3567         89.9972        79.9975        
95.0000        75.0000        2.6708         89.9969        77.5465        
95.0000        75.0000        2.9848         89.9967        75.7908        
95.0000        85.0000        3.2988         89.9978        84.2071        
95.0000        85.0000        3.6129         89.9976        82.4508        
95.0000        85.0000        3.9270         89.9973        79.9978        
95.0000        85.0000        4.2411         92.4510        79.9980        
95.0000        85.0000        4.5552         94.2073        79.9982        
95.0000        85.0000        4.8693         95.7914        79.9983        
95.0000        85.0000        5.1834         97.5472        79.9985        
95.0000        85.0000        5.4975         99.9989        79.9984        
95.0000        85.0000        -0.4714        99.9991        82.4515        
95.0000        85.0000        -0.1573        99.9992        84.2073        
95.0000        85.0000        0.1569         99.9993        85.7911        
95.0000        85.0000        0.4711         99.9993        87.5466        
95.0000        85.0000        0.7853         99.9994        89.9987        
95.0000        85.0000        1.0996         97.5470        89.9987        
95.0000        85.0000        1.4138         95.7913        89.9986        
95.0000        85.0000        1.7280         94.2075        89.9986        
95.0000        85.0000        2.0423         92.4518        89.9984        
95.0000        85.0000        2.3565         89.9989        89.9982        
95.0000        85.0000        2.6706         89.9981        87.5471        
95.0000        85.0000        2.9847         89.9980        85.7913        
95.0000        95.0000        3.2987         89.9986        94.2076        
95.0000        95.0000        3.6129         89.9985        92.4514        
95.0000        95.0000        3.9270         89.9984        89.9986        
